date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,tv,fridge,ac,fans,lag_1,lag_2,hour,day,month,year,day_of_week,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,Appliances_smoothed,lag_3,lag_4,rolling_mean_3,rolling_mean_5
2024-01-11 19:00:00,0.6796436183471544,0.9223835113448321,0.35304470256951404,0.5772864874782133,0.2519990307729596,0.6730715156059609,0.22349617813226996,0.7540115282754329,0.35135135135135154,0.7982643334755994,0.16913521261347375,0.3800370890136326,0.35477611216222765,0.8856420626895855,0.22934338674206378,0.790543735224585,0.16112297833384148,0.6497601096641534,0.2157474852584076,0.6673565121412788,0.3536977491961415,0.12093023255814117,0.8815789473684209,0.42857142857142855,0.6000000000000001,0.5067873303167421,0.9066773097859205,0.9066773097859205,126,32,106,166,0.5327102803738318,0.205607476635514,19,11,1,2024,3,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.3013698630136986,0.6796436183471544,0.6243160552400195,0.6199291097257549,0.5486592822798111
2024-01-11 19:10:00,0.6796436183471544,0.871182489378457,0.3664202745512146,0.7073662966700314,0.26387206203052993,0.6927547099072077,0.22349617813226996,0.781741704315313,0.35135135135135154,0.8349694124341993,0.16913521261347375,0.38113973536487494,0.3531509241740649,0.8818503538928211,0.24253848570530612,0.8141843971631204,0.15807140677448261,0.6534155814484819,0.20811654526534862,0.6688741721854305,0.3536977491961415,0.12364341085272201,0.8749999999999999,0.42857142857142855,0.6000000000000001,0.5030165912518856,0.7642098378519286,0.7642098378519286,8,41,23,178,0.3925233644859813,0.5327102803738318,19,11,1,2024,3,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.3150684931506849,0.6796436183471544,0.6796436183471544,0.6199291097257549,0.5637286440050915
2024-01-11 19:20:00,0.8080949317809998,0.5625323369257385,0.3840197113692396,0.7945142647463526,0.2730797189241596,0.713375199175179,0.23540489642184248,0.8767720828789556,0.35135135135135154,0.8978517570066882,0.16913521261347375,0.3862018845228546,0.3482753602095765,0.8812605325244357,0.24253848570530612,0.7919621749408972,0.16417454989319236,0.6714644733835946,0.20811654526534862,0.6696330022075039,0.3536977491961415,0.12635658914728154,0.8684210526315789,0.42857142857142855,0.6000000000000001,0.4992458521870285,0.9348883427685257,0.9348883427685257,30,31,2,37,0.22429906542056074,0.3925233644859813,19,11,1,2024,3,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.3561643835616438,0.6796436183471544,0.6796436183471544,0.6707273330479739,0.5987144485031821
2024-01-11 19:30:00,0.8080949317809998,0.5625323369257385,0.3988032382963771,0.7394734428034115,0.28592197722316093,0.7393382697534921,0.24094383516118323,0.9207041595264087,0.35135135135135154,0.8890311566367903,0.17391304347826075,0.394358961507618,0.3453645757531655,0.8833838894506238,0.23562676720075393,0.7704491725768332,0.1687519072322219,0.6716929403701164,0.20811654526534862,0.6688741721854305,0.3536977491961415,0.12906976744186238,0.8618421052631579,0.42857142857142855,0.6000000000000001,0.4954751131221719,0.8273006414560935,0.8273006414560935,24,45,12,19,0.08411214953271029,0.22429906542056074,19,11,1,2024,3,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.3972602739726028,0.6796436183471544,0.6796436183471544,0.721525556370193,0.6337002530012728
2024-01-11 19:40:00,0.7700957279329075,0.5625323369257385,0.4160506863780358,0.7055316026052656,0.29561424763751054,0.7524603992876543,0.24925224327018936,0.923664122137406,0.34474474474474803,0.8748043818466367,0.1755056537665265,0.40108761026463496,0.34323000048513086,0.8812942366026287,0.22337417530631476,0.7470449172576845,0.17607567897466936,0.6865432944939442,0.20811654526534862,0.6673565121412788,0.3536977491961415,0.13178294573644322,0.8552631578947368,0.42857142857142855,0.6000000000000001,0.4917043740573154,0.9174666446883827,0.9174666446883827,5,43,4,38,0.08411214953271029,0.08411214953271029,19,11,1,2024,3,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.42465753424657526,0.6796436183471544,0.6796436183471544,0.7572963580838656,0.6583363562672531
2024-01-11 19:50:00,0.6796436183471544,0.8055935006943669,0.4294262583597359,0.7330520135767362,0.2980373152410942,0.7477739244540264,0.24925224327018936,0.9198083813678157,0.3414414414414415,0.8665528524683439,0.1786908743430482,0.4077536086607851,0.3374084315723089,0.8725985844287157,0.21771913289349643,0.7278959810874717,0.1876716509002141,0.7000228466986529,0.20811654526534862,0.6673565121412788,0.3536977491961415,0.1344961240309992,0.8486842105263158,0.42857142857142855,0.6000000000000001,0.48793363499245834,0.9979883088734561,0.9979883088734561,4,45,2,19,0.07476635514018692,0.08411214953271029,19,11,1,2024,3,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.42465753424657526,0.8080949317809998,0.6796436183471544,0.7064981347616466,0.6583363562672531
2024-01-11 20:00:00,0.7276685475708515,0.8055935006943669,0.432946145723337,0.6651683331804412,0.2980373152410942,0.7273408941793978,0.24925224327018936,0.9079295840473587,0.3480480480480448,0.8950064020486557,0.1786908743430482,0.40965817963111445,0.3317809149565807,0.8671385237613751,0.21457744266415624,0.7078014184397163,0.2038449801647788,0.7059629883481837,0.20811654526534862,0.663631346578365,0.3536977491961415,0.1372093023255836,0.8421052631578948,0.42857142857142855,0.6000000000000001,0.48416289592760176,0.7616326800112526,0.7616326800112526,11,38,3,28,0.05607476635514019,0.07476635514018692,20,11,1,2024,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.4383561643835616,0.8080949317809998,0.8080949317809998,0.674692174068144,0.6714167268756877
2024-01-11 20:10:00,0.9296938931504604,0.871182489378457,0.432946145723337,0.6268232272268601,0.2980373152410942,0.718811509982192,0.2464827739005233,0.8817572830658977,0.35435435435435103,0.9321382842509602,0.21627647714603948,0.6151513632718526,0.3317809149565807,0.8742500842601951,0.20829406220546653,0.6912529550827409,0.21605126640219763,0.7080191912268674,0.20811654526534862,0.663631346578365,0.3536977491961415,0.13798449612402663,0.8399122807017539,0.42857142857142855,0.6000000000000001,0.4826546003016593,0.9373284484964447,0.9373284484964447,10,44,16,70,0.06542056074766356,0.05607476635514019,20,11,1,2024,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.4931506849315068,0.7700957279329075,0.8080949317809998,0.737807941605336,0.7045361818342688
2024-01-11 20:20:00,0.8739423394606176,0.714227323079348,0.432946145723337,0.5892119988991829,0.2980373152410942,0.710258693410816,0.2464827739005233,0.8661785324816962,0.36711711711711725,0.9512377294067433,0.26150660933269876,0.7395499198075377,0.3356619608984623,0.8749241658240647,0.20829406220546653,0.6784869976359325,0.22184925236496555,0.7069910897875253,0.20811654526534862,0.6605960264900661,0.3536977491961415,0.138759689922491,0.8377192982456144,0.42857142857142855,0.6000000000000001,0.4811463046757163,0.9831687086314793,0.9831687086314793,34,49,5,32,0.12149532710280375,0.06542056074766356,20,11,1,2024,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.5205479452054794,0.6796436183471544,0.7700957279329075,0.8146466251694904,0.7224707943360837
2024-01-11 20:30:00,0.8739423394606176,0.871182489378457,0.4406898979232625,0.5671956701220064,0.30239883692754943,0.7048458149779734,0.24925224327018936,0.853403957002651,0.37477477477477494,0.9405320813771532,0.2232839624144003,0.7505262630312748,0.33663222238393253,0.8691270643747897,0.2020106817467764,0.6690307328605212,0.2334452242905103,0.7090472926662095,0.20811654526534862,0.6605960264900661,0.3536977491961415,0.13953488372092693,0.8355263157894736,0.42857142857142855,0.6000000000000001,0.4796380090497737,0.6230339480565051,0.6230339480565051,11,47,56,76,0.102803738317757,0.12149532710280375,20,11,1,2024,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.5616438356164384,0.7276685475708515,0.6796436183471544,0.8724930461049285,0.7507551080700086
2024-01-11 20:40:00,0.8425036991072312,0.871182489378457,0.4480816613868315,0.5515090358682684,0.3045795977707768,0.6962227012840928,0.2542372881355932,0.8440567066521294,0.3804804804804769,0.917911509460807,0.21691352126134755,0.7434091820368887,0.3383786930577791,0.8651499831479604,0.21143575243480672,0.7245862884160743,0.23649679584986028,0.7047064199223199,0.20811654526534862,0.65783664459161,0.3536977491961415,0.14031007751937352,0.8333333333333329,0.42857142857142855,0.6000000000000001,0.47812971342383115,0.8936145623614971,0.8936145623614971,30,44,3,33,0.16822429906542058,0.102803738317757,20,11,1,2024,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.6164383561643836,0.9296938931504604,0.7276685475708515,0.838012223526212,0.7951127000143663
2024-01-11 20:50:00,0.8425036991072312,0.871182489378457,0.4551214361140443,0.5386661774149175,0.30942573297795173,0.6889118005436298,0.2567298105682949,0.8350210313132882,0.38648648648648654,0.8863280694266624,0.2137283006848254,0.7304280272654362,0.3402221898801726,0.8627906976744186,0.22337417530631476,0.7245862884160743,0.24321025328043344,0.7001370801919122,0.20811654526534862,0.6553532008830008,0.3536977491961415,0.14108527131784143,0.8311403508771934,0.42857142857142855,0.6000000000000001,0.4766214177978882,0.5041487423288081,0.5041487423288081,0,40,3,67,0.09345794392523364,0.16822429906542058,20,11,1,2024,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.6575342465753424,0.8739423394606176,0.9296938931504604,0.8255792866342062,0.826389921350289
2024-01-11 21:00:00,0.8425036991072312,0.8055935006943669,0.45864132347764497,0.5238968901935606,0.3145141749454825,0.6831943012466021,0.2567298105682949,0.8256737809627661,0.38648648648648654,0.8763693270735504,0.23220258002866712,0.7915747794707291,0.34429728811914806,0.8600943714189413,0.23248507697141374,0.7184397163120568,0.24656698199572524,0.6908841672378339,0.20811654526534862,0.6539735099337745,0.3536977491961415,0.14186046511628092,0.8289473684210525,0.42857142857142855,0.6000000000000001,0.4751131221719457,0.6772557772584253,0.6772557772584253,9,35,8,58,0.09345794392523364,0.09345794392523364,21,11,1,2024,3,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.6164383561643836,0.8739423394606176,0.8739423394606176,0.8131463497422005,0.8026422538379754
2024-01-11 21:10:00,0.8425036991072312,0.714227323079348,0.46568109820485737,0.5167415833409781,0.3198449236733696,0.6831943012466021,0.2650382186773015,0.8158591680947178,0.38648648648648654,0.8595817328211695,0.28921802834846644,0.7935294707297511,0.34119245136564313,0.8553083923154702,0.2262016965127236,0.7163120567375887,0.25267012511443365,0.68882796435915,0.20811654526534862,0.6512141280353185,0.3515541264737405,0.14341085271318832,0.8311403508771934,0.42857142857142855,0.6000000000000001,0.4736048265460031,0.7654737181919679,0.7654737181919679,26,40,17,27,0.09345794392523364,0.09345794392523364,21,11,1,2024,3,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.6027397260273972,0.8425036991072312,0.8739423394606176,0.8131463497422005,0.7940794287824271
2024-01-11 21:20:00,0.8080949317809998,0.8055935006943669,0.4751847940865892,0.5194936244381252,0.32226799127695305,0.6924735214171899,0.2650382186773015,0.8096276678610388,0.38648648648648654,0.849338454972258,0.28921802834846644,0.6191108660785882,0.33750545772085583,0.8567239635995956,0.23562676720075393,0.7301418439716312,0.25877326823313473,0.6865432944939442,0.20811654526534862,0.6466611479028681,0.34941050375133986,0.14496124031007085,0.8333333333333329,0.42857142857142855,0.6000000000000001,0.47209653092006015,0.1291819798059008,0.1291819798059008,25,33,5,37,0.09345794392523364,0.09345794392523364,21,11,1,2024,3,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.5753424657534246,0.8425036991072312,0.8425036991072312,0.7995388263922709,0.776144816280613
2024-01-11 21:30:00,0.8080949317809998,0.714227323079348,0.4822245688138016,0.5174754609668852,0.33196026169130266,0.694535570343986,0.2650382186773015,0.8096276678610388,0.38648648648648654,0.8467776355100298,0.31247013855709516,0.49040196471531644,0.3346916994129917,0.8627569935962253,0.23562676720075393,0.7301418439716312,0.2648764113518438,0.6796892848983307,0.20811654526534862,0.6466611479028681,0.3472668810289389,0.14651162790697825,0.8355263157894736,0.42857142857142855,0.6000000000000001,0.47058823529411764,0.7631261916395968,0.7631261916395968,16,44,15,25,0.08411214953271029,0.09345794392523364,21,11,1,2024,3,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.5616438356164384,0.8425036991072312,0.8425036991072312,0.7859313030423414,0.766773028834346
2024-01-11 21:40:00,0.8080949317809998,0.714227323079348,0.48574445617740225,0.5137143381341165,0.33438332929488634,0.6916299559471363,0.2650382186773015,0.8096276678610388,0.38978978978979306,0.8678332621994578,0.3188405797101481,0.4392792702485964,0.33663222238393253,0.8655207280080888,0.23562676720075393,0.7269503546099292,0.26762282575526153,0.6785469499657297,0.20811654526534862,0.6429359823399545,0.3451232583065379,0.1480620155038821,0.8377192982456144,0.42857142857142855,0.6000000000000001,0.4690799396681752,0.9652062753774553,0.9652062753774553,19,46,11,24,0.08411214953271029,0.08411214953271029,21,11,1,2024,3,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.547945205479452,0.8425036991072312,0.8425036991072312,0.7723237796924118,0.7574012413880784
2024-01-11 21:50:00,0.8080949317809998,0.714227323079348,0.4973600844772965,0.5038987248876243,0.33438332929488634,0.6880682350735764,0.2650382186773015,0.8082255803084601,0.40240240240240466,0.8880352824014808,0.3338111164198081,0.4046461507618287,0.3392519283947024,0.8641725648803507,0.23327049952874623,0.722340425531915,0.27311565456209697,0.676033813114006,0.20811654526534862,0.6429359823399545,0.34297963558413724,0.14961240310076818,0.8399122807017539,0.42857142857142855,0.6000000000000001,0.46757164404223206,0.735023530682276,0.735023530682276,0,31,31,38,0.08411214953271029,0.08411214953271029,21,11,1,2024,3,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.5342465753424657,0.8080949317809998,0.8425036991072312,0.7723237796924118,0.7480294539418118
2024-01-11 22:00:00,0.8425036991072312,0.714227323079348,0.4973600844772965,0.4982111732868557,0.34092561182456893,0.6796325803730422,0.2650382186773015,0.8054214052033037,0.41141141141141446,0.8721012946365043,0.3471890428412132,0.3836958700882109,0.3392519283947024,0.8627401415571284,0.2262016965127236,0.7163120567375887,0.27311565456209697,0.6704363719442528,0.20117932708983322,0.6383830022075041,0.3408360128617363,0.15116279069767202,0.8421052631578948,0.42857142857142855,0.6000000000000001,0.4660633484162896,0.819498489315953,0.819498489315953,38,31,2,39,0.08411214953271029,0.08411214953271029,22,11,1,2024,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.5342465753424657,0.8080949317809998,0.8080949317809998,0.7859313030423414,0.7480294539418118
2024-01-11 22:10:00,0.8425036991072312,0.714227323079348,0.5008799718408972,0.49380790753142034,0.34092561182456893,0.6719467616458897,0.26808463498393986,0.8023056550864611,0.4054054054054057,0.8467776355100298,0.35387800605191555,0.365051122694466,0.34119245136564313,0.8617458712504217,0.2262016965127236,0.7100472813238756,0.2792187976808065,0.6658670322138449,0.20117932708983322,0.6358995584988947,0.342443729903537,0.1531007751937956,0.8399122807017539,0.4404761904761907,0.6000000000000001,0.46681749622926105,0.8730479426192491,0.8730479426192491,131,37,0,232,0.09345794392523364,0.08411214953271029,22,11,1,2024,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.547945205479452,0.8080949317809998,0.8080949317809998,0.7995388263922709,0.7574012413880788
2024-01-11 22:20:00,0.8425036991072312,0.714227323079348,0.50791974656811,0.48830382533712635,0.3481948146353273,0.6681038522823118,0.2741774675972084,0.8023056550864611,0.41411411411411736,0.8521838099302901,0.3602484472049692,0.3541248997594229,0.34633483723863573,0.8570947084597239,0.2262016965127236,0.7031914893617022,0.28227036924015647,0.6601553575508323,0.20811654526534862,0.6383830022075041,0.3440514469453376,0.15503875968993341,0.8377192982456144,0.4523809523809521,0.6000000000000001,0.46757164404223206,0.8252468800219062,0.8252468800219062,27,41,89,243,0.36448598130841126,0.09345794392523364,22,11,1,2024,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.5616438356164384,0.8080949317809998,0.8080949317809998,0.8131463497422005,0.7667730288343455
2024-01-11 22:30:00,0.8425036991072312,0.8055935006943669,0.50791974656811,0.48261627373635485,0.35352556336321417,0.660792951541849,0.2741774675972084,0.7956067923352554,0.45015015015015325,0.8496229904680623,0.36582258321388395,0.34068013231756183,0.3482753602095765,0.8496798112571619,0.2262016965127236,0.6936170212765957,0.28227036924015647,0.6601553575508323,0.20811654526534862,0.6355891280353185,0.34565916398713825,0.15697674418604635,0.8355263157894736,0.46428571428571425,0.6000000000000001,0.4683257918552036,0.5928744987520718,0.5928744987520718,98,35,97,160,0.36448598130841126,0.36448598130841126,22,11,1,2024,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.5753424657534246,0.8425036991072312,0.8080949317809998,0.8131463497422005,0.7761448162806126
2024-01-11 22:40:00,0.8425036991072312,0.714227323079348,0.50791974656811,0.47711219154206064,0.3561909377271615,0.6571375011716173,0.2741774675972084,0.792802617230099,0.4951951951951983,0.8349694124341993,0.36980410893454363,0.3334252205292701,0.3511861446659875,0.8405123019885409,0.2262016965127236,0.6888888888888902,0.2776930119011267,0.6631254283755996,0.20117932708983322,0.6318984547461337,0.3472668810289389,0.15891472868216638,0.8333333333333329,0.4761904761904764,0.6000000000000001,0.4690799396681752,0.952794889431508,0.952794889431508,79,47,32,82,0.3551401869158879,0.36448598130841126,22,11,1,2024,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.5890410958904109,0.8425036991072312,0.8425036991072312,0.8131463497422005,0.7855166037268797
2024-01-11 22:50:00,0.6243160552400195,0.714227323079348,0.50791974656811,0.4727089257866255,0.3561909377271615,0.6533883213047146,0.2741774675972084,0.7862595419847338,0.5312312312312348,0.8267178830559114,0.37195413282369816,0.3263582598235764,0.3511861446659875,0.8398382204246714,0.21771913289349643,0.6888888888888902,0.27311565456209697,0.6727210418094582,0.20811654526534862,0.6346578366445901,0.3488745980707395,0.16085271317830419,0.8311403508771934,0.4880952380952378,0.6000000000000001,0.46983408748114613,0.8999037678438756,0.8999037678438756,1,37,0,22,0.21495327102803738,0.3551401869158879,22,11,1,2024,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.5205479452054794,0.8425036991072312,0.8425036991072312,0.7268603915606704,0.7260896500572416
