Time,Aggregate,Fridge,Chest Freezer,Upright Freezer,Tumble Dryer,Washing Machine,Dishwasher,Computer Site,Television Site,Electric Heater
2013-10-10 10:00:00,1328.6908023483365,18.26614481409002,14.017612524461839,23.604696673189824,0.0,0.0,427.45401174168296,0.0,0.0,1.0
2013-10-10 11:00:00,889.979020979021,34.77972027972028,14.211538461538462,19.826923076923077,0.1958041958041958,0.0,498.59265734265733,29.18006993006993,0.0,1.0
2013-10-10 12:00:00,1460.725126475548,1.0556492411467115,19.959527824620572,39.596964586846546,0.0,0.0,0.0,0.0,26.512647554806072,1.0
2013-10-10 13:00:00,493.5327731092437,20.346218487394957,19.949579831932773,33.95462184873949,0.0,0.0,0.0,0.0,4.053781512605042,1.0
2013-10-10 14:00:00,300.8902027027027,14.9375,19.695945945945947,11.78885135135135,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-10 15:00:00,249.16329966329965,0.0,15.81986531986532,31.382154882154882,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-10 16:00:00,413.0171755725191,27.177480916030536,13.896946564885496,33.77671755725191,0.0,0.0,0.0,0.0,1.1049618320610688,1.0
2013-10-10 17:00:00,399.1912013536379,0.0,14.282571912013536,23.01015228426396,0.0,0.0,0.0,0.0,32.02030456852792,0.9966159052453468
2013-10-10 18:00:00,1347.9685767097967,30.515711645101664,7.292051756007393,28.32532347504621,0.0,0.0,0.0,0.0,16.517560073937155,1.0
2013-10-10 19:00:00,1013.8447412353923,0.5208681135225376,13.580968280467445,36.36560934891486,0.0,0.0,0.0,0.0,3.2070116861435727,1.0
2013-10-10 20:00:00,764.5798922800718,32.3213644524237,13.637342908438061,39.30879712746858,0.0,0.0,0.0,0.0,33.32675044883303,1.0
2013-10-10 21:00:00,531.2145593869732,2.7720306513409962,14.015325670498084,19.273946360153257,0.0,0.0,0.0,0.0,17.07471264367816,1.0
2013-10-10 22:00:00,237.29469548133596,25.3811394891945,15.526522593320236,19.20039292730845,0.0,0.0,0.0,0.0,12.041257367387033,1.0
2013-10-10 23:00:00,209.1241134751773,8.065602836879433,15.50886524822695,38.13475177304964,0.0,0.0,0.0,0.0,7.25354609929078,1.0
2013-10-11 00:00:00,195.75178571428572,0.0,15.107142857142858,34.38035714285714,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 01:00:00,200.83823529411765,34.40126050420168,18.233193277310924,10.552521008403362,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 02:00:00,200.83184257602863,0.0,17.495527728085868,30.32021466905188,0.0,0.0,0.0,0.0,1.404293381037567,1.0
2013-10-11 03:00:00,272.09660107334525,38.49910554561718,16.978533094812164,37.82289803220036,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 04:00:00,197.52319109461968,0.0,16.897959183673468,19.714285714285715,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 05:00:00,192.51546391752578,0.0,15.400343642611684,16.254295532646047,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 06:00:00,218.37205387205387,35.331649831649834,14.272727272727273,37.351851851851855,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 07:00:00,226.0843373493976,0.0,13.32013769363167,30.09122203098107,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 08:00:00,234.07575757575756,31.016835016835017,14.138047138047138,7.934343434343434,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 09:00:00,241.0921273031826,4.693467336683417,14.165829145728644,36.2964824120603,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 10:00:00,268.97108843537416,0.0,14.57482993197279,38.75,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 11:00:00,217.97807757166947,35.03204047217538,14.596964586846543,11.202360876897133,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 12:00:00,550.089376053963,0.0,14.6070826306914,26.419898819561553,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 13:00:00,294.8469565217391,14.933913043478261,15.109565217391305,36.92521739130435,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 14:00:00,232.56195462478186,21.521815008726005,15.56195462478185,20.727748691099478,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 15:00:00,254.69782971619367,0.0,15.731218697829716,17.23873121869783,0.0,0.0,0.0,0.0,0.0,0.996661101836394
2013-10-11 16:00:00,232.26174496644296,35.63255033557047,20.15771812080537,37.41442953020134,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 17:00:00,197.85,0.0,16.826666666666668,27.493333333333332,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 18:00:00,193.23529411764707,0.0,16.97142857142857,9.801680672268908,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 19:00:00,221.8095238095238,34.9812925170068,15.998299319727892,37.43197278911565,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 20:00:00,199.3300395256917,0.0,15.32411067193676,32.859683794466406,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 21:00:00,196.9739776951673,10.75278810408922,15.866171003717472,6.0464684014869885,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 22:00:00,211.79341864716636,23.857404021937842,14.182815356489945,33.19744058500914,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-11 23:00:00,199.40077071290943,0.0,13.878612716763005,37.0616570327553,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-12 00:00:00,206.91346153846155,31.84423076923077,14.371153846153845,10.442307692307692,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-12 01:00:00,194.10894941634243,3.544747081712062,14.171206225680933,25.009727626459146,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-12 02:00:00,198.74363636363637,0.0,14.134545454545455,36.04363636363637,0.0,0.0,0.0,0.0,1.4581818181818182,1.0
2013-10-12 03:00:00,198.47978910369068,34.07732864674868,13.688927943760984,15.655536028119508,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-12 04:00:00,189.140350877193,0.0,12.824561403508772,24.380116959064328,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-12 05:00:00,199.635,0.0,15.956666666666667,36.638333333333335,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-12 06:00:00,199.20033388981636,34.26210350584307,14.021702838063439,18.387312186978296,0.0,0.0,0.0,0.0,0.0,0.998330550918197
2013-10-12 07:00:00,192.3628762541806,0.0,14.349498327759198,18.13377926421405,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-12 08:00:00,225.18833333333333,2.6366666666666667,14.336666666666666,36.46,0.0,0.0,0.0,0.0,0.0,0.9966666666666667
2013-10-12 09:00:00,218.20616570327553,24.466281310211947,11.599229287090559,24.29287090558767,0.0,0.0,0.0,0.0,0.0,0.9980732177263969
2013-10-12 10:00:00,278.01842546063654,0.0,15.787269681742044,15.554438860971525,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-12 11:00:00,311.72,18.126666666666665,19.165,36.685,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-12 12:00:00,276.1474036850921,16.839195979899497,16.932998324958124,25.66331658291457,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-12 13:00:00,222.43166666666667,0.0,16.923333333333332,12.82,0.0,0.0,0.0,0.0,0.0,0.9983333333333333
2013-10-12 14:00:00,218.6235294117647,31.658823529411766,18.146218487394957,37.010084033613445,0.0,0.0,0.0,0.0,0.0,0.9966386554621849
2013-10-12 15:00:00,210.80754716981133,1.5113207547169811,12.373584905660378,28.760377358490565,0.0,0.0,0.0,0.0,0.0,0.9943396226415094
2013-10-12 16:00:00,195.92666666666668,0.0,17.49,11.105,0.0,0.0,0.0,0.0,0.0,0.9933333333333333
2013-10-12 17:00:00,214.5427135678392,36.50251256281407,20.00670016750419,36.75879396984924,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-12 18:00:00,199.05833333333334,0.0,14.78,26.268333333333334,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-12 19:00:00,189.86310517529216,0.0,14.913188647746244,10.642737896494157,0.0,0.0,0.0,0.0,0.0,0.996661101836394
2013-10-12 20:00:00,221.66220735785953,34.28929765886288,14.531772575250836,36.8561872909699,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-12 21:00:00,193.92,0.0,14.413333333333334,28.178333333333335,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-12 22:00:00,187.1728187919463,0.0,14.666107382550335,10.033557046979865,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-12 23:00:00,215.75626043405677,34.67445742904842,14.562604340567614,36.616026711185306,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 00:00:00,191.53266331658293,0.0,14.31323283082077,27.402010050251256,0.0,0.0,0.0,0.0,0.0,0.9966499162479062
2013-10-13 01:00:00,189.36333333333334,9.613333333333333,14.276666666666667,8.963333333333333,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 02:00:00,211.20805369127515,24.798657718120804,14.218120805369127,37.57046979865772,0.0,0.0,0.0,0.0,1.511744966442953,1.0
2013-10-13 03:00:00,190.09833333333333,0.0,14.405,26.813333333333333,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 04:00:00,189.44,20.371666666666666,14.345,10.05,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 05:00:00,201.26006711409397,14.241610738255034,14.320469798657719,38.13758389261745,0.0,0.0,0.0,0.0,0.0,0.9966442953020134
2013-10-13 06:00:00,190.29983249581238,0.0,14.296482412060302,25.45896147403685,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 07:00:00,190.655,28.295,14.341666666666667,11.21,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 08:00:00,232.30434782608697,6.15886287625418,14.463210702341136,36.97658862876254,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 09:00:00,244.8397328881469,0.0,14.37228714524207,23.387312186978296,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 10:00:00,205.73833333333334,34.88,15.291666666666666,13.485,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 11:00:00,234.87646076794658,0.0,16.490818030050082,36.85308848080133,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 12:00:00,311.045,0.0,17.295,20.503333333333334,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 13:00:00,258.36060100166947,34.48580968280467,17.90484140233723,16.36727879799666,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 14:00:00,229.9966611018364,0.0,18.273789649415694,36.559265442404005,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 15:00:00,251.305,0.0,16.56833333333333,17.563333333333333,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 16:00:00,223.97118644067797,34.47457627118644,14.428813559322034,19.377966101694916,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 17:00:00,197.0293609671848,0.0,14.08635578583765,36.398963730569946,0.0,0.0,0.0,0.0,0.0,0.9965457685664939
2013-10-13 18:00:00,191.24416517055656,0.0,14.538599640933572,14.47576301615799,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 19:00:00,200.34,34.465,14.173333333333334,22.873333333333335,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 20:00:00,200.285,0.0,16.778333333333332,36.805,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 21:00:00,189.26544240400668,0.0,14.135225375626044,9.357262103505843,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 22:00:00,209.855,34.875,13.993333333333334,27.668333333333333,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-13 23:00:00,211.77219430485763,0.0,14.051926298157454,54.88609715242881,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 00:00:00,227.08666666666667,0.0,13.971666666666666,86.82333333333334,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 01:00:00,195.1289782244556,34.20770519262982,14.025125628140703,10.386934673366834,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 02:00:00,197.37018425460636,0.0,14.087102177554438,35.95644891122278,0.0,0.0,0.0,0.0,1.5041876046901173,1.0
2013-10-14 03:00:00,194.35333333333332,0.0,18.37,32.473333333333336,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 04:00:00,196.01666666666668,33.913333333333334,13.813333333333333,3.3183333333333334,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 05:00:00,199.56833333333333,0.0,13.868333333333334,34.43333333333333,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 06:00:00,200.42140468227424,0.0,13.864548494983278,34.123745819397996,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 07:00:00,248.52333333333334,34.29666666666667,14.14,4.943333333333333,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 08:00:00,302.37166666666667,0.0,14.143333333333333,29.253333333333334,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 09:00:00,251.49664429530202,0.0,14.174496644295303,34.93456375838926,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 10:00:00,210.2085889570552,41.49693251533742,19.198364008179958,11.597137014314928,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 11:00:00,254.06013745704468,0.0,13.463917525773196,24.95876288659794,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 12:00:00,525.5993265993266,0.0,17.247474747474747,34.244107744107744,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 13:00:00,516.031523642732,27.553415061295972,20.73555166374781,13.768826619964974,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 14:00:00,266.7909698996655,0.0,17.558528428093645,20.867892976588628,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 15:00:00,273.96974789915964,0.0,17.428571428571427,34.16302521008404,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 16:00:00,239.82833333333335,27.455,16.938333333333333,17.05666666666667,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 17:00:00,194.76421404682273,0.0,16.04515050167224,17.40468227424749,0.0,0.0,0.0,0.0,0.0,0.9899665551839465
2013-10-14 18:00:00,196.88441330998248,0.0,15.889667250437828,32.69176882661996,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 19:00:00,210.68358714043993,32.964467005076145,15.722504230118444,19.800338409475465,0.0,0.0,0.0,0.0,0.0,0.9966159052453468
2013-10-14 20:00:00,190.19,0.0,15.436666666666667,14.095,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 21:00:00,195.83666666666667,0.0,13.34,36.63666666666666,0.0,0.0,0.0,0.0,0.0,0.9983333333333333
2013-10-14 22:00:00,220.065,33.24,13.293333333333333,21.961666666666666,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-14 23:00:00,196.83833333333334,0.2683333333333333,13.728333333333333,11.913333333333334,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 00:00:00,193.83166666666668,0.0,13.901666666666667,34.16,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 01:00:00,221.63666666666666,27.45,14.066666666666666,23.32,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 02:00:00,196.7563025210084,6.630252100840337,13.48235294117647,10.905882352941177,0.0,0.0,0.0,0.0,1.573109243697479,1.0
2013-10-15 03:00:00,200.21035058430718,0.16026711185308848,13.367278797996661,33.87145242070117,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 04:00:00,217.47546531302876,18.690355329949238,11.937394247038917,24.65482233502538,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 05:00:00,200.8132427843803,13.434634974533108,12.198641765704584,8.794567062818336,0.0,0.0,0.0,0.0,0.0,0.9949066213921901
2013-10-15 06:00:00,200.94836488812393,0.0,12.153184165232357,33.17555938037866,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 07:00:00,219.51333333333332,12.285,12.433333333333334,26.711666666666666,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 08:00:00,281.4227504244482,21.125636672325975,13.432937181663837,7.2427843803056025,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 09:00:00,424.7578947368421,0.0,15.198245614035088,34.04912280701755,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 10:00:00,479.5847750865052,5.430795847750865,16.622837370242216,29.82179930795848,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 11:00:00,300.4283276450512,29.22013651877133,17.467576791808874,4.7320819112627985,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 12:00:00,582.6719367588933,0.0,22.306324110671937,29.136363636363637,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 13:00:00,560.6625441696114,0.0017667844522968198,15.282685512367491,32.84628975265018,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 14:00:00,809.1116838487973,16.3659793814433,16.19931271477663,2.140893470790378,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 15:00:00,932.498275862069,0.0,13.520689655172413,35.360344827586204,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 16:00:00,241.56565656565655,0.0,14.580808080808081,34.08080808080808,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 17:00:00,197.7696160267112,33.63439065108514,14.607679465776293,2.4624373956594323,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 18:00:00,197.61016949152543,0.2711864406779661,14.676271186440678,31.566101694915254,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 19:00:00,197.20945945945945,0.0,13.940878378378379,35.685810810810814,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 20:00:00,197.81239530988276,33.68676716917923,13.974874371859297,5.530988274706868,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 21:00:00,198.7362270450751,0.0,13.99499165275459,28.195325542570952,0.0,0.0,0.00333889816360601,0.0,0.0,1.0
2013-10-15 22:00:00,198.4831081081081,0.0,15.451013513513514,33.78378378378378,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-15 23:00:00,197.77721943048576,31.57788944723618,13.28643216080402,8.35678391959799,0.0,0.0,0.0,0.0,0.0,0.9966499162479062
2013-10-16 00:00:00,198.52261306532662,0.0,13.901172529313232,25.68174204355109,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 01:00:00,199.395,0.0,13.771666666666667,33.74,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 02:00:00,204.11835334476845,33.19039451114923,12.936535162950257,10.478559176672384,0.0,0.0,0.0,0.0,1.5660377358490567,1.0
2013-10-16 03:00:00,192.78369384359402,0.0,13.838602329450914,23.47920133111481,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 04:00:00,204.93908629441626,0.0,13.529610829103214,33.407783417935704,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 05:00:00,210.3724832214765,33.36577181208054,13.283557046979865,15.563758389261745,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 06:00:00,197.20034542314335,0.0,14.1139896373057,21.48013816925734,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 07:00:00,205.70446735395188,0.0,16.448453608247423,34.31615120274914,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 08:00:00,211.63093145869948,33.23198594024605,18.333919156414762,11.571177504393674,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 09:00:00,255.41595925297113,0.0,13.826825127334466,21.0339558573854,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 10:00:00,264.70288624787776,0.0,14.0,33.94227504244482,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 11:00:00,239.36979166666666,32.11284722222222,13.661458333333334,13.739583333333334,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 12:00:00,248.032590051458,0.0,13.994854202401372,21.521440823327616,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 13:00:00,254.57263157894738,0.0,16.89263157894737,39.84,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 14:00:00,694.4319727891157,33.70748299319728,14.355442176870747,13.539115646258503,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 15:00:00,575.2869127516778,0.0,14.13255033557047,21.58053691275168,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 16:00:00,264.9781144781145,0.0,17.28956228956229,35.574074074074076,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 17:00:00,206.31385642737897,32.854757929883135,14.13355592654424,13.986644407345576,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 18:00:00,195.03231292517006,0.0,13.58673469387755,20.056122448979593,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 19:00:00,196.84562607204117,0.0,13.735849056603774,34.37221269296741,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 20:00:00,202.50086355785837,26.369602763385146,14.51986183074266,13.122625215889464,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 21:00:00,196.70209059233449,4.043554006968641,14.435540069686411,19.653310104529616,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 22:00:00,197.19932998324958,0.0,13.964824120603016,34.435510887772196,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-16 23:00:00,204.62234042553192,21.01950354609929,13.48049645390071,16.05673758865248,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 00:00:00,203.97328881469116,13.25542570951586,13.986644407345576,18.82804674457429,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 01:00:00,200.04187604690117,0.0,13.989949748743719,33.96314907872697,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 02:00:00,206.65217391304347,12.060200668896321,13.954849498327759,15.123745819397993,0.0,0.0,0.0,0.0,1.5167224080267558,1.0
2013-10-17 03:00:00,209.74747474747474,21.026936026936028,13.831649831649832,19.003367003367003,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 04:00:00,202.97662771285476,0.0,13.73956594323873,34.115191986644405,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 05:00:00,198.70283806343906,1.8781302170283807,13.442404006677796,14.689482470784641,0.0,0.0,0.0,0.0,0.0,0.998330550918197
2013-10-17 06:00:00,218.18227424749165,31.187290969899667,15.14046822742475,19.347826086956523,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 07:00:00,237.75209380234506,0.0,16.613065326633166,34.391959798994975,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 08:00:00,523.6521739130435,0.0,14.036789297658864,15.983277591973245,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 09:00:00,957.5260504201681,34.121008403361344,14.047058823529412,19.18655462184874,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 10:00:00,1152.3872633390706,0.0,14.220309810671257,34.51635111876076,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 11:00:00,1601.5189003436426,0.0,17.348797250859107,17.61340206185567,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 12:00:00,1024.258467023173,32.84313725490196,14.158645276292335,17.28698752228164,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 13:00:00,1761.5050675675675,0.0,15.27195945945946,35.04054054054054,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 14:00:00,488.7706576728499,0.0,21.327150084317033,20.87689713322091,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 15:00:00,241.7986577181208,33.00503355704698,19.338926174496645,14.145973154362416,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 16:00:00,243.17362270450752,0.0,18.31719532554257,35.4457429048414,0.0,0.0,0.0,0.0,0.0,0.996661101836394
2013-10-17 17:00:00,203.22,0.0,16.85,24.411666666666665,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 18:00:00,201.52307692307693,32.95897435897436,15.295726495726496,11.076923076923077,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 19:00:00,196.70666666666668,0.0,12.371428571428572,35.74285714285714,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 20:00:00,198.58862876254182,0.0,14.790969899665551,28.15886287625418,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 21:00:00,195.7730375426621,32.008532423208194,14.544368600682594,7.389078498293515,0.0,0.0,0.0,0.0,0.0,0.9931740614334471
2013-10-17 22:00:00,195.82333333333332,0.0,13.953333333333333,35.27333333333333,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-17 23:00:00,199.46848381601362,0.0,14.957410562180579,31.620102214650768,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-18 00:00:00,192.95254237288137,32.7135593220339,13.640677966101695,3.542372881355932,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-18 01:00:00,195.0218120805369,0.0,13.491610738255034,35.578859060402685,0.0,0.0,0.0,0.0,0.0,1.0
