date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,tv,fridge,ac,fans,lag_1,lag_2,hour,day,month,year,day_of_week
2024-06-07,63.02527816164575,-0.0015747413189774653,21.762965620259436,36.337195359222044,19.690799052585028,39.38415107424733,22.55628033692702,37.27596088196958,20.682221753798853,37.57090346426267,19.650936665426553,53.74871595752274,5.294051007642192,74.72749771936941,19.837542392361872,33.599821731455584,22.48745605679326,44.15997990736702,20.1985281512015,41.052872312219854,6.049431607387716,756.4407492907256,94.16043562961816,1.1196067217316292,45.818836291411245,5.2975269723373435,47.5978493868375,47.59725261490223,7.461841440173618,40.76653966553319,4.261064659498706,10.53422792317099,73.35397781362731,62.62315339733165,10.315822074631315,22.553381192032433,3.830735768189521,2023.998497642937,5.9039743681350725
2024-06-08,68.52898875879846,0.0005963546039123513,23.076355935798322,37.80510327362489,21.021607603322767,39.78386250590314,24.341067010420122,37.25509660363253,21.76414223183011,37.58328945918971,21.132348550885144,40.06237207264074,9.021755001863628,8.884440601636165,22.7138845835872,34.734805921887116,23.99205187259816,40.211519587928024,22.03385716350783,40.08310267067782,9.186043671641128,752.5068559774985,73.79621646929131,4.19362777466634,30.79925003515336,4.95991422178035,26.0224139048038,26.020217408090765,6.170888173978051,36.87368054236383,6.673248383350879,18.814559729338775,39.69384168884439,43.271163986741996,2.344008272298834,15.68805549428959,5.120601391657949,2023.9986331257217,1.330898230398305
2024-06-09,53.04156287225965,0.00036849866800725897,23.160069287938665,39.60420843064007,21.323723818532294,40.58186107908568,23.50356431361567,40.84337408227012,23.52983647414942,37.81369354004345,21.19226877602396,60.008403930016456,2.1713859298440257,74.7092759317187,21.01073473229677,40.054388349189715,22.41271278185146,46.76796382410016,20.19263009971737,43.459686857833105,1.5601285167443155,755.1477733226859,99.9157930677301,0.37868912905155305,24.640476174822574,1.7793281334008546,-19.717958948465512,-19.716530280769344,-1.2327632337085563,47.49000116328107,0.6556029737744475,6.1288343047412415,51.675514762424754,43.57794725611707,-4.81889831051928,17.392374234119735,3.221784967911942,2024.000238948036,4.960074664782509
2024-06-10,63.44427575294395,2.197733958666654e-06,21.0675760518259,36.834411493723536,18.872807831715445,38.74271519589696,19.95599822787151,39.18477617267227,18.65216643655691,38.475909382007885,18.682975088538303,54.81647712635201,1.0895953546532064,86.76968033222444,17.9729512662067,33.42121716561899,21.15161043271804,44.55897221932056,17.21694034446548,42.66541765195134,1.8807913129680705,752.8757074935727,80.5064710805156,6.408467609056347,35.567929599254995,-1.297366079636348,38.88368247074147,38.881992239944054,5.508067774686992,41.89085474165752,-0.049689887494321905,16.09484950344163,41.25943433294931,42.43336477672633,-4.023345954196289,20.49039059430026,0.8021920134955876,2024.0001556772245,0.5743388885854546
2024-06-11,47.32421903481565,-0.0005703517328674667,19.98297189911219,38.609608664833324,18.91093084089498,39.86111490976947,20.59486264510722,37.68992551527902,18.247295920826723,40.0980740070407,16.502099280192898,42.70577239668426,10.417098414266283,67.69914066740171,17.37402053836532,29.54122859311252,19.503395409968387,38.86589690890873,17.795384467024228,41.08678584351373,8.443805068957891,760.8985965722902,77.3397335741789,4.805385742845885,42.83615703069786,4.335248372580885,32.50370831937873,32.504222667911876,3.416019151105476,41.4637492906007,0.9599231276122786,1.4864417271373194,54.52087197453669,37.48028073119211,7.823635021100701,2.1972207911191735,2.6309879874229307,2023.9999284337518,3.0168251628795764
2024-06-12,59.49937262201096,-0.0018572120618498714,19.931919605683206,43.700263751100614,18.29234788286527,45.83742658985171,21.078274799527968,41.15747604963542,19.159025273253953,42.93075538493088,17.287052613887607,62.2895775683803,7.453247262591752,79.23598788154082,18.892145912686633,43.098224271483005,19.403628681552295,48.15973363477996,17.942489554820465,43.2344905717838,8.055826221031742,760.2565024837729,95.94326836852126,5.745279518908009,46.694685114175655,7.699810281456321,32.040153953295,32.042027305380415,5.692080532693987,34.88568544657186,7.538533672025281,11.382948366027373,66.97509682474964,50.192888388175305,15.482970143821282,17.988681544533478,2.1547208963975715,2023.9989058084707,2.036370872296837
2024-06-13,49.61522816874066,-0.0009827216485633202,19.74169683742276,32.12377597942838,17.050087331373494,35.5462929867357,20.469017091732933,32.743726717218685,18.979069235937413,30.878104928603598,17.756197680036294,46.76595466821559,4.963678720669217,51.709033687902874,18.60509842913106,28.061210483454047,20.859604663625625,35.97986958758135,18.6160868923325,37.28802651991338,3.4908295060681587,765.2785058879675,90.18916406652494,-0.20723465278197617,53.379758000060086,1.9160867526311594,39.611815744723444,39.60992981065753,5.828135281020156,25.824465124608718,3.243291823977292,14.71597290855542,46.755581853978065,57.11975105370122,-3.6995018773223514,20.58565421921316,3.641438794515406,2024.0026509697975,4.6044849270213115
2024-06-14,79.17918428011663,-0.0021038331982180655,22.987205101988536,39.50870135232543,21.923632864777254,40.40851486369646,23.480886304264573,39.272295759986456,21.977893895913866,38.340527536226986,21.17111561551499,51.68244965877671,13.113812157362418,13.003684366813715,21.564514097759762,32.19637532804471,23.70776501231897,40.91327558567625,21.56548895884395,41.60175020060514,11.898877175840836,747.0434918291402,58.16038998163266,5.360428757204893,57.67847581451358,4.29717429728832,30.35373875820066,30.356099385274,12.655374410099483,38.184760145094565,5.872515140213178,22.469397711798436,71.5856170545005,60.79577181702745,13.42904273310673,9.92156644745611,4.036218479759228,2023.998245205807,5.772704814254826
2024-06-15,41.783749799125644,0.00043510364894330453,20.802386274235655,42.409799158875764,19.50939115114857,42.82226901063413,21.660593183482664,41.48116021090477,21.60324494953154,41.277160223634624,18.835818502879704,46.88928145063068,8.293237285732184,66.10802366036694,19.36025799473319,37.06812546014301,20.400051443535716,46.24086105324463,19.34031560879543,46.9586170480168,7.699818250305771,761.7557682300823,80.89994338086608,5.390338350351016,34.18421013887243,4.3266050631675785,33.25000181811984,33.25123083578082,-0.7034597042961881,36.30991370742762,0.8528534080595469,5.32606520044436,53.559445593113665,58.03755967425411,0.42252724634397865,16.1285809898668,2.6673991456537243,2023.9998132332246,2.0050551948841484
2024-06-16,66.70404397391302,-0.00026945743804779836,22.445612028051265,36.88318836630529,21.192275202303453,36.293795978135165,21.974477317323025,37.47239327228329,21.79323646883489,34.69803991185368,19.412784501043138,47.145031983142076,10.06345574378523,25.074876976751767,20.10520522068367,29.735566636780206,22.171021389392656,38.50078725079213,19.4229688347919,36.172654426964776,10.63694093853758,765.2437749397677,50.943960586064996,4.863188896781258,45.09374790527796,1.8706850602743135,44.821085798113344,44.819794546635904,-1.0041744795022276,46.35797310715073,1.1087990145915894,20.240194602171037,58.90700179978777,50.88873119617827,19.401322792530415,21.468112798482867,2.8019109266602724,2023.9989192192636,7.3734208173192695
2024-06-17,43.87044285705248,-0.0012307498428292894,21.961894171483888,37.894340576057026,19.7414988745827,38.2879427453274,23.152335319201793,36.688648887769844,21.827333985613237,34.53908631598554,19.584329039695692,50.19080467587573,3.685757449503254,36.72606265300841,20.601509811943362,30.343610138215517,22.59040578521036,42.18121301715629,20.267261504737064,39.76178515989703,4.2745126621244385,757.124526181064,87.46301638156945,2.326298974571707,32.58985636934888,1.9090499688571447,19.307652981640995,19.30516596359361,2.919132731524575,35.027452572686215,0.7154842850288794,5.209184599503078,44.71459027134961,26.161201976719298,5.376071612526276,9.561195740370351,4.07285997009405,2024.0004455025105,3.885911666762877
2024-06-18,59.11880180300405,0.0002471159274267032,21.2345277729306,40.329719758711555,19.473445203653974,41.6888538042742,22.630325613457412,37.964779520028856,20.818300447473238,37.9535649896681,20.670537670911955,45.364309227873754,7.558979483423038,41.025657068968954,20.522970035250772,31.635554282924197,22.68459222966028,45.44284547619096,20.574786575358573,40.22623318037855,5.412721454626615,746.7669044746106,91.28918823913273,2.9779221226627386,56.972547815629774,4.275510940928356,29.025332042376732,29.02629615460458,5.593354017584684,31.33144651244648,5.417415565999903,16.773125380127784,54.21074389927711,47.172735203596154,7.5348775564420425,14.246917524503928,4.537860509549329,2023.998204122316,5.011285012314044
2024-06-19,54.878645737981785,8.780070381750008e-05,20.556527733354425,43.86833720720002,18.406900475570893,46.63244391117988,22.134594493276353,42.041667343227125,21.018687564768562,43.142215885137944,19.679583700980686,48.75112771734633,2.5065365848605206,68.38405200259734,20.088548488566843,39.89092891186602,20.945155322822504,48.25333013803776,19.283076794934242,45.90062335385057,3.5625522282636526,748.4260722311062,101.10722514710181,-1.026927296781523,14.693204162251284,3.9021490942480463,15.207512638065799,15.205688769073763,3.378514599773437,29.039789824445066,2.6493577140852707,19.811863132005712,50.14230425711733,50.03929158301542,3.2934222991603272,13.59799978302863,3.422972987036732,2023.9999712551662,5.21343826182798
2024-06-20,43.421907524814586,0.00023644211675415177,20.337143301653516,34.24045657733831,18.43374200330006,34.72347333235644,21.4106865966922,34.59754000850862,18.630786959834733,32.7364243371106,18.449430106339328,45.597927290249544,0.921679848585085,49.86142311538179,19.735777199956015,28.994185042606013,21.615375981425306,32.98923204257348,18.554370406105814,35.81037530904013,2.1226343064713182,757.6673180262422,70.45638485743491,0.35934939343478334,21.748162016068466,-2.929144328349652,14.844012594589753,14.843144617000288,3.4060281087783912,37.07554499760106,-1.356307283242149,4.299504549360619,35.31038335687681,40.56074945410992,15.792901136054862,7.9275929095112545,3.885305110446707,2023.9991275426607,1.2740413546945175
2024-06-21,19.38537536953438,0.001035765541853868,19.209383763730763,41.31947250459228,17.274839156311337,44.6858237358856,19.644082542555946,40.08880988493013,18.525322104238825,40.337539239233536,18.162969792392133,51.03878207454573,0.13298378575916114,86.93135582766388,18.650063844368596,37.32016636642051,21.125331080648284,44.45818305343111,18.055103543642275,40.42854069152278,2.022752358776387,757.6935262782393,96.7529652936072,1.7771314295122274,47.69341969528565,2.017344949352463,47.75884916754947,47.75855506985789,-3.55153635439961,25.340116111238267,-0.4065034521603277,-1.9984012740150447,32.11805775607734,21.14024910420663,8.489175282687654,24.489504661944835,2.513937804558049,2023.9992141998305,4.42921484713781
2024-06-22,51.67259541527654,0.0006725620228066639,19.846002257868047,39.828071580533226,17.2237244131302,43.51298049856317,21.662477049926753,39.95777849010897,20.19168370756668,39.93652117991967,18.114181427746036,48.79981894609968,4.275241350742792,60.921462855510256,19.515793881574933,38.068114861333015,19.629976758278005,43.170643544255405,18.27942359014395,42.53578876882209,4.906165595156334,759.4144512741073,83.56176510968974,4.047386948189845,16.112739032938453,2.32897821993289,41.74777539944358,41.747227404987484,-2.212056918841989,39.46193164478425,2.702013195561562,11.721423812134372,61.880859301964506,49.34034174861761,0.5073793304820162,30.152486112248152,2.159308152948222,2023.9995758340426,5.148404109593606
2024-06-23,73.01375113995316,-0.0008332674939445753,18.41810756563258,42.97852613815921,18.16700362556816,42.3564353286777,19.46122134949887,41.65977965689937,17.297685744629455,44.11704162480496,17.1536110658022,51.22217079236612,8.505014400428484,88.696102675169,17.339795906784317,37.72377092499688,18.53758903489276,46.8000761403049,17.253451324032163,43.11117358750236,8.218496311607058,754.811608902357,90.29971533604328,7.819471867472066,34.76182657186403,6.75580541877293,-0.7283400039594881,-0.7280623741425067,1.4992648662734243,50.34546274542283,4.118349864683223,17.048051361752925,65.50677340646473,78.0232507883294,13.4177118167432,24.548674474277277,1.6746877408654182,2023.9994563998346,5.377330173839362
2024-06-24,102.84075133772647,-0.00014170309099409658,22.361727281077698,42.256417852767754,20.50461975675403,44.36505030663409,24.317509078368744,38.47086809262847,21.64847699475872,41.168836021742656,20.65087583540595,43.13277310107368,19.07028140333616,14.282829205923655,21.32457602126982,37.41633327810867,22.26645092862978,40.6639836009406,21.269068432615033,44.29435791923165,17.405689685691122,752.2852710946111,71.57969793830478,6.396459978468021,45.773090878315024,12.266318585255082,49.302536209800365,49.301165348099524,10.893989514961078,47.244225897828244,8.228283543823434,36.474076547481516,87.61715520108075,85.93027904727401,15.830900636408478,16.292693281962,4.662963885085811,2024.0019982006736,4.3130431845003
2024-06-25,22.72213296416163,-0.0008470026900759663,19.74394666256702,37.826173926305145,17.47315404485306,39.03826109286984,20.720776523030345,36.867404324595974,20.36774477043162,32.88984121015276,18.195893465505375,49.415039305237414,3.04413050333647,46.856204288605,20.082075526506127,31.32344686226444,20.717724942900304,41.43189887684852,18.282273824654155,37.688347151826854,3.7619521612411377,763.5636764821704,76.9754506367891,0.647937714965543,34.19025629692079,-0.11504872540934219,-4.142809478571326,-4.141295216886753,-3.8799507932938453,20.139872371841207,5.014708116434271,1.4453475047231965,11.680026204190298,9.741038721790481,9.1676953599865,26.42716174449756,3.2190358870003384,2023.9988105295001,4.424301514148949
2024-06-26,42.02822952110492,-0.0002673791932148988,21.16815188084093,38.544243403307355,20.346476500508548,38.47269531802448,22.169847273632534,37.55059567922872,20.679892932367235,39.604460477807706,18.82389464735044,42.165675177092304,10.812878199138101,74.23950230314708,20.27751895195638,36.10650855931711,20.077059721786057,43.5795329740876,19.54163685466017,45.94134655114457,7.556903884999606,759.0043302180657,87.62679578072864,0.7786326001812309,39.65699400380034,5.32540073848306,5.236172204848959,5.238540445468434,4.211534157399268,24.3653198556747,4.6722262641259675,8.780835159987774,42.46335378718517,42.8869733242392,-3.8844341322239657,29.762714939786463,2.5985264960917327,2024.000280675066,5.778545282822138
2024-06-27,60.46542697783146,0.0009256415367558035,21.73859559503735,36.689976714199084,18.901911884360587,40.24907004769164,23.93916752023443,34.86794706651805,22.692292145912532,33.05342409396756,21.092060504513146,46.30019872596471,7.380509910076811,26.044836757291435,21.81620215665976,32.50562523011153,23.41616369831859,40.00188599122544,21.211397950728458,37.44158041124878,6.97875289037565,763.6401785572987,81.8902356399871,0.9223243986162668,14.748898174555976,4.0439046367121785,22.53384642091332,22.532327449132637,8.63595292117866,42.24545920803444,-0.2850962838403155,9.867110020706043,61.07429135271038,38.999881120094685,2.189165272377468,14.962998321519727,4.480510828084739,2024.0002949496672,2.6055144602993967
2024-06-28,38.499473316521396,0.0014449834397928729,20.312276970830077,36.01445433861964,18.653461484639045,36.552863952871405,20.726932419368765,36.915371233119416,19.577031336370183,34.226331319879236,18.05413767568081,58.86829598101071,5.981549471113118,56.19137251192018,18.895714177398318,34.560684945960105,21.412492305054613,40.593289062360505,18.333699965036523,37.90809573955845,4.691122629028319,756.7012108742833,81.85871269267186,0.9137330786103379,51.31741832781589,1.4704440018851326,-5.518412232324991,-5.519740709183836,-0.46760948915084866,33.963264303712485,6.211919092299988,-1.2036424618892312,41.67313061649152,46.90695741295239,16.07751105655027,22.128490607670457,2.417625907535326,2023.9996259434192,5.136347408836661
2024-06-29,42.14732227347458,0.00010007675073968683,18.608807969302333,41.11902247924558,17.949221493603595,40.94621552572226,19.585707008055618,42.43787994294031,18.491615143775654,40.92581897458705,17.932102033117893,49.9960969566346,0.2735802332223045,105.49258017378177,16.611753913404296,36.71969076347721,19.212006371080207,50.927417556634026,16.402325646955035,44.883371358589116,1.3120159817778951,760.2485532921306,86.61321539946647,3.44930337320441,39.136200947498764,-0.8532440549746156,35.351393601618426,35.350210599112444,-2.2023536534939487,42.83057349584885,-2.872062144421421,4.3855900591214985,31.86943404797066,45.092940201035375,2.5988354820335173,22.03590452999191,0.5172123198163749,2024.0000060709006,6.271970317465154
2024-06-30,65.13880506399646,-0.0015017921273153202,19.9038952003028,42.37482147966032,19.253743325395526,42.31679456688176,20.836499525279812,40.77285594754746,19.683519189410646,41.758045091743895,18.448893693141667,51.32256046745521,6.399213952649616,72.17513417691018,18.837672989999287,37.86272609533119,20.31355420170196,41.381399929354,18.294188314807126,43.676689493623215,5.027562933652302,752.3841314013023,81.13395565575993,5.382733564842255,34.9689035439972,1.7098433810351799,28.79475221161568,28.79459446087546,3.238806280897773,36.23566728700116,5.872672137562507,19.788236495598404,63.471310565041904,56.47421510314604,9.190170383300654,26.779116256154765,1.9014625621503691,2023.9987812381373,4.2674878429574425
2024-07-01,46.10970600630689,0.001707369269265878,22.272264605761237,39.14453323206456,22.515495289462713,37.45484932118214,21.663352766757036,40.11652220585162,19.532697009628432,42.51602814746126,19.067268474406834,40.67916388004517,13.215312842869263,62.322572646013626,19.13945075814483,37.544031258961546,20.588552643353726,45.77199986272537,18.828534321681598,45.072230054349575,10.537525302532174,762.7843119473765,81.63895956771141,3.71760690636714,43.912969393054,7.252492919788778,34.18122264364828,34.17927485063597,1.6613478235048382,30.908402992242088,0.46570305485121644,13.076230614735348,48.38854546979347,50.53278768588431,1.6818948814573176,9.189231876720594,2.6810152610453595,2024.000172946049,0.5919004688322578
2024-07-02,81.74251438775636,-0.00025813969471604386,20.894920857934785,39.38080671899585,19.86091108448977,39.94573760771832,21.40256627552992,37.876388994546105,19.74198628191748,37.128191197833395,17.717296483900537,46.81898531676591,6.767598557849143,47.765467457346666,19.1412714365639,32.6023069235417,21.00600921217751,38.950567977415936,18.220384768039843,38.67856576004548,4.646887363981888,751.6542577474964,66.73870992422316,2.1233746743207647,43.12043054489304,-1.4294139979551201,27.230650752877807,27.228647328114928,9.59731964586608,31.308688828388156,6.236990609660367,34.600236837900745,89.9465542440055,73.8459907464644,22.918282474651704,24.681996412507594,1.7497930043823429,2024.0002508330056,2.3196857981298598
2024-07-03,66.04295784496144,-0.00029706674959149724,19.73489852143809,45.14231851756631,19.744216477627706,43.55909838271863,19.6768219577994,45.58747150229818,18.12998966244285,47.51348999276348,16.765762793111733,51.02881240780945,5.25222795376531,101.69105829407823,16.128812790008283,42.015545183381576,17.816638420682033,52.14712401152356,15.970689601647294,48.60962086224153,5.16302799994344,750.3594421895231,79.21230943093005,5.8973537999079095,31.0042211000028,1.714549188088023,33.80996412759546,33.8098409882067,13.105509399682003,31.622018045040836,5.635180618480132,15.678938631945723,70.20912442386098,67.98007324033576,10.199199072722338,13.839906544277058,0.6674028584261014,2023.9987617169177,4.1010373043120545
2024-07-04,30.292599942601942,-0.0015606610397904364,22.23134512588428,47.09666406920396,22.089156179923787,44.39337241234034,23.314397251163328,46.387930117380634,21.424631731935623,46.55521472010896,19.85550468446516,55.98404048366604,8.889946638078873,101.8774509592979,20.421381484606982,46.98775693651346,21.485315594994326,54.44570569260539,19.36888195437355,51.05490635855759,9.335970412147203,741.7711371951019,89.16551731221567,3.334632529940891,41.825652917893066,7.34152550205712,-12.05241892475578,-12.050694927715707,-0.5215362951334868,36.158374290081504,-0.35649137623564586,-4.9845751138968275,42.78297644632366,38.18182881277903,1.2585351065120056,7.933566707364623,1.6367364405218099,2024.001760808801,3.3146055724406964
2024-07-05,67.44579871070317,0.0008087400740863002,18.107223992954225,41.86110971541863,18.974092589434438,38.650703024413865,18.572946332352934,40.60580466297581,16.988380385091943,40.8282989639725,15.491236678543483,49.57789972415311,7.488592391128269,89.23780573042693,17.039890152362492,35.7874652439752,16.677832873627757,39.54167781290389,15.862210875199347,40.221710805652364,5.282319195658459,757.6300007099413,64.79535840060367,5.6572241048275975,34.16794925076402,-0.7890871283559115,32.67449041282605,32.67250722658818,7.2685107721503925,35.96885244314613,6.573900787997465,17.632100191471643,88.22692912094375,93.97009664380582,21.433177936894808,10.847173737715266,0.6155669074749976,2023.998115413683,1.893719591355927
2024-07-06,66.80161682712846,-0.0004895301287257291,21.93578716805996,36.01964255378218,20.046110711102564,38.07357856567481,24.12154352350162,35.97648695036367,22.30614078045595,33.85063371666406,20.55024746125438,56.68622082975014,4.599824351892359,35.220231548260955,21.787303073326303,32.47365606862617,24.50504816134999,44.996256701378144,21.45932331038223,38.485075279864226,2.646048343901106,740.6327671764652,91.0572883195058,2.341427393856692,32.885382391842974,1.1879865005837522,50.31698607562085,50.31673691189263,-0.7128836796093165,48.41915607451428,4.146934057993185,14.946762741178947,70.50472445980728,62.73988157732809,-2.0022710961342973,20.45761841955695,4.521793265112631,2024.0002813275462,3.312199730575523
2024-07-07,69.02887392267016,-0.0003244610523740234,22.787821819622845,37.298533879616926,20.261843319396682,39.20685679431407,23.25157630539088,35.68723614898987,23.176687123837013,32.832252145194516,19.242625100802773,46.8415548494246,10.676699350466492,20.134372684045346,21.661095694528505,31.728585783863004,22.730389273058805,36.70509535406733,20.85696010805116,36.78348168788678,7.348126304247858,760.6367418345047,73.36302127088872,5.023614994170192,49.66552982395254,2.867731851234852,13.273704677564055,13.274984215343396,4.415312266209362,34.377845407887854,6.256289925542207,23.98121337069432,69.436728510657,52.0481102309979,5.0356953773437745,29.500350213309765,4.014719966875593,2024.0004827435114,2.8092898638870514
